Transaction_ID,Transaction_Date,Revenue,Expenses,Profit,Category,Region,Department,Product_Line,Customer_Segment,Payment_Method,Discount
TXN0805,17-04-2022,5284,12878,-7594,HR,Europe,Sales,Healthcare,SMB,Bank Transfer,27%
TXN0806,29-05-2022,10952,24367,-13415,R&D,Asia-Pacific,Finance,Software,SMB,Cash,26%
TXN0807,10-07-2022,12501,26671,-14170,R&D,Europe,Marketing,Healthcare,B2B,Cash,1%
TXN0808,27-12-2022,11588,27261,-15673,Sales,North America,IT,Clothing,SMB,PayPal,14%
TXN0809,30-05-2022,26950,9294,17656,Operations,North America,Sales,Electronics,B2B,Bank Transfer,9%
TXN0810,01-05-2022,45482,23475,22007,Marketing,Africa,IT,Furniture,SMB,Cash,8%
TXN0811,30-03-2023,35018,4308,30710,Operations,Africa,IT,Healthcare,B2B,Cash,17%
TXN0812,14-07-2023,7421,10353,-2932,R&D,North America,Operations,Software,SMB,Bank Transfer,27%
TXN0813,24-08-2022,15915,14371,1544,Marketing,Africa,Sales,Healthcare,Enterprise,Bank Transfer,27%
TXN0814,04-05-2023,24687,7984,16703,Marketing,Africa,Marketing,Healthcare,B2B,Cash,18%
TXN0815,15-03-2022,19764,22480,-2716,R&D,Europe,HR,Software,SMB,Cash,23%
TXN0816,10-02-2022,47756,20358,27398,R&D,North America,HR,Healthcare,SMB,Bank Transfer,1%
TXN0817,03-02-2023,5804,17751,-11947,Marketing,Africa,HR,Healthcare,B2B,Bank Transfer,3%
TXN0818,12-07-2022,39378,7216,32162,Operations,South America,Sales,Software,SMB,Cash,3%
TXN0819,20-03-2022,32734,15445,17289,R&D,Africa,Marketing,Healthcare,B2B,PayPal,27%
TXN0820,23-12-2023,17057,11809,5248,HR,Africa,HR,Clothing,SMB,Cash,9%
TXN0821,22-04-2023,24536,20562,3974,Operations,South America,Sales,Software,B2B,PayPal,1%
TXN0822,04-02-2023,29728,7521,22207,R&D,North America,Operations,Healthcare,B2C,Cash,21%
TXN0823,31-10-2022,44907,10934,33973,Sales,Asia-Pacific,Marketing,Electronics,B2B,Cash,13%
TXN0824,30-04-2023,36982,13325,23657,Marketing,North America,IT,Clothing,SMB,Cash,25%
TXN0825,15-04-2023,21617,22573,-956,R&D,Africa,IT,Healthcare,SMB,Bank Transfer,26%
TXN0826,21-06-2023,23448,28287,-4839,Marketing,Africa,Sales,Clothing,B2C,Credit Card,17%
TXN0827,31-12-2023,14905,18693,-3788,Sales,Asia-Pacific,Sales,Clothing,B2B,PayPal,6%
TXN0828,05-03-2022,13458,18291,-4833,Sales,South America,IT,Healthcare,B2C,Cash,28%
TXN0829,19-07-2022,26308,23301,3007,R&D,North America,HR,Healthcare,B2C,Cash,14%
TXN0830,04-07-2022,43383,15842,27541,R&D,North America,Sales,Healthcare,B2C,Bank Transfer,1%
TXN0831,01-11-2022,15967,9006,6961,R&D,Africa,IT,Furniture,SMB,Cash,24%
TXN0832,19-02-2023,24680,28048,-3368,Marketing,Africa,HR,Healthcare,Enterprise,Cash,0%
TXN0833,06-04-2022,23963,22952,1011,R&D,North America,HR,Healthcare,SMB,Bank Transfer,11%
TXN0834,08-02-2023,28317,21206,7111,HR,Europe,Finance,Healthcare,B2C,PayPal,12%
TXN0835,03-11-2023,7505,29953,-22448,Sales,Africa,Sales,Furniture,SMB,Cash,5%
TXN0836,14-04-2023,34922,28511,6411,Sales,Asia-Pacific,Operations,Clothing,B2B,Cash,19%
TXN0837,24-12-2022,43126,14807,28319,R&D,Asia-Pacific,Marketing,Healthcare,SMB,Bank Transfer,12%
TXN0838,11-03-2022,39573,23853,15720,Marketing,South America,IT,Healthcare,Enterprise,Cash,13%
TXN0839,05-03-2023,5982,23681,-17699,Sales,North America,Finance,Furniture,B2B,Cash,11%
TXN0840,05-12-2023,44442,22729,21713,Marketing,Asia-Pacific,IT,Healthcare,B2B,Cash,7%
TXN0841,27-07-2023,8479,10981,-2502,R&D,Europe,Marketing,Healthcare,B2B,PayPal,2%
TXN0842,09-01-2023,44558,5551,39007,Sales,Africa,IT,Software,SMB,Cash,2%
TXN0843,03-03-2023,11031,8505,2526,R&D,South America,IT,Healthcare,B2B,PayPal,29%
TXN0844,20-04-2022,21158,11359,9799,HR,Europe,IT,Healthcare,SMB,Credit Card,11%
TXN0845,11-09-2022,39346,3022,36324,Sales,Africa,IT,Healthcare,B2C,Cash,27%
TXN0846,02-03-2023,8909,28459,-19550,Operations,Africa,IT,Software,B2B,Credit Card,4%
TXN0847,23-04-2023,32267,27473,4794,R&D,North America,Sales,Healthcare,SMB,Bank Transfer,7%
TXN0848,17-12-2022,24806,5262,19544,Marketing,Africa,Sales,Electronics,B2B,Bank Transfer,22%
TXN0849,28-04-2022,49850,21103,28747,R&D,Africa,IT,Software,SMB,Credit Card,10%
TXN0850,22-09-2022,30706,15063,15643,Sales,Europe,IT,Furniture,SMB,Credit Card,21%
TXN0851,18-09-2022,43425,23005,20420,Sales,Africa,IT,Electronics,B2B,Cash,26%
TXN0852,18-07-2022,31234,25113,6121,R&D,North America,IT,Software,SMB,Bank Transfer,20%
TXN0853,21-02-2022,19031,22024,-2993,R&D,Africa,Operations,Healthcare,Enterprise,Bank Transfer,25%
TXN0854,19-09-2023,28156,9153,19003,R&D,Africa,IT,Software,SMB,Credit Card,16%
TXN0855,13-06-2023,5449,6520,-1071,R&D,Europe,IT,Electronics,SMB,Credit Card,18%
TXN0856,21-08-2023,33191,20360,12831,Marketing,Africa,IT,Healthcare,SMB,Credit Card,19%
TXN0857,27-06-2022,29150,27616,1534,R&D,North America,Sales,Clothing,B2C,Cash,22%
TXN0858,19-07-2022,43093,25474,17619,Operations,Europe,Sales,Electronics,B2B,Cash,24%
TXN0859,24-02-2023,8741,10666,-1925,Sales,Africa,IT,Furniture,SMB,Cash,24%
TXN0860,04-11-2022,11340,23050,-11710,R&D,Africa,Marketing,Software,SMB,PayPal,27%
TXN0861,09-04-2022,21964,28982,-7018,Sales,Africa,IT,Electronics,B2B,Bank Transfer,29%
TXN0862,11-10-2022,18026,5984,12042,Sales,North America,IT,Clothing,B2B,Cash,21%
TXN0863,29-04-2023,14582,25802,-11220,HR,North America,Sales,Healthcare,B2C,Cash,23%
TXN0864,14-02-2023,45512,15989,29523,R&D,Africa,Operations,Healthcare,Enterprise,PayPal,28%
TXN0865,16-07-2023,32109,24170,7939,R&D,North America,IT,Furniture,SMB,Cash,15%
TXN0866,16-09-2022,41390,19288,22102,R&D,Asia-Pacific,IT,Electronics,SMB,Cash,23%
TXN0867,26-01-2023,7658,26063,-18405,Operations,North America,HR,Clothing,SMB,Bank Transfer,13%
TXN0868,06-11-2023,38134,16157,21977,R&D,Africa,Sales,Electronics,SMB,Credit Card,14%
TXN0869,18-09-2023,23408,29335,-5927,Marketing,North America,IT,Clothing,SMB,Cash,1%
TXN0870,29-05-2023,17062,4695,12367,R&D,North America,IT,Healthcare,SMB,Cash,0%
TXN0871,02-08-2023,33263,5510,27753,R&D,Africa,Marketing,Electronics,B2C,Cash,0%
TXN0872,24-01-2022,31995,22567,9428,R&D,Africa,Marketing,Healthcare,Enterprise,Cash,10%
TXN0873,16-06-2023,6218,21294,-15076,R&D,Africa,Finance,Software,SMB,Cash,14%
TXN0874,20-02-2023,20870,3691,17179,R&D,Africa,IT,Healthcare,SMB,Credit Card,15%
TXN0875,13-09-2023,15675,4519,11156,HR,North America,HR,Healthcare,SMB,Credit Card,21%
TXN0876,05-06-2023,47629,17135,30494,Sales,North America,IT,Healthcare,B2C,Cash,14%
TXN0877,07-03-2022,46349,27927,18422,Sales,Africa,Sales,Furniture,B2B,Cash,3%
TXN0878,25-07-2023,33421,4878,28543,R&D,North America,Finance,Healthcare,B2C,Bank Transfer,15%
TXN0879,27-12-2023,24293,9402,14891,R&D,South America,Operations,Healthcare,B2B,PayPal,20%
TXN0880,06-03-2022,43098,12086,31012,Sales,Asia-Pacific,Sales,Furniture,SMB,Cash,24%
TXN0881,23-05-2022,45034,5083,39951,Operations,Europe,Marketing,Electronics,SMB,PayPal,22%
TXN0882,31-07-2022,16618,20303,-3685,R&D,Asia-Pacific,IT,Healthcare,B2C,Credit Card,4%
TXN0883,22-07-2023,38631,22542,16089,Marketing,North America,IT,Electronics,Enterprise,Cash,12%
TXN0884,13-12-2023,19855,3752,16103,HR,Africa,IT,Software,B2B,Credit Card,23%
TXN0885,31-12-2023,17995,10316,7679,Marketing,Africa,IT,Healthcare,SMB,Cash,3%
TXN0886,21-06-2022,13012,22747,-9735,Sales,Africa,Sales,Healthcare,SMB,Cash,11%
TXN0887,07-02-2023,11595,7582,4013,R&D,Africa,Operations,Electronics,B2B,Credit Card,4%
TXN0888,07-04-2023,32309,29356,2953,Marketing,Africa,IT,Furniture,SMB,Bank Transfer,7%
TXN0889,01-05-2022,6407,29698,-23291,Sales,Africa,Sales,Electronics,Enterprise,Credit Card,27%
TXN0890,17-06-2023,24359,22276,2083,Sales,North America,Operations,Healthcare,SMB,PayPal,0%
TXN0891,14-03-2022,18109,27192,-9083,R&D,Africa,IT,Software,SMB,Cash,13%
TXN0892,09-08-2023,18814,28027,-9213,Marketing,Africa,Sales,Clothing,B2C,Credit Card,3%
TXN0893,08-07-2022,18477,19875,-1398,Operations,Africa,Operations,Electronics,SMB,Bank Transfer,15%
TXN0894,10-11-2023,26413,5452,20961,Marketing,Asia-Pacific,HR,Electronics,B2C,PayPal,27%
TXN0895,17-07-2022,27568,27890,-322,R&D,North America,Marketing,Electronics,SMB,PayPal,11%
TXN0896,15-09-2022,5002,15348,-10346,R&D,Asia-Pacific,IT,Clothing,B2B,Cash,14%
TXN0897,16-12-2022,22696,29061,-6365,R&D,Asia-Pacific,IT,Electronics,B2B,Cash,3%
TXN0898,11-11-2022,44435,11444,32991,Sales,North America,HR,Healthcare,SMB,Credit Card,5%
TXN0899,15-04-2022,12576,21333,-8757,Sales,Africa,Finance,Clothing,Enterprise,Cash,28%
TXN0900,20-05-2023,29883,22085,7798,Sales,North America,IT,Healthcare,SMB,Credit Card,14%
TXN0901,08-01-2022,26690,15955,10735,Operations,Europe,Marketing,Clothing,B2B,Cash,2%
TXN0902,09-07-2023,16672,18402,-1730,Sales,Africa,Marketing,Healthcare,SMB,Bank Transfer,25%
TXN0903,02-03-2023,38450,25333,13117,HR,Africa,Marketing,Electronics,Enterprise,Cash,27%
TXN0904,24-05-2023,18752,11394,7358,Sales,North America,IT,Healthcare,B2C,Cash,21%
TXN0905,19-01-2022,27025,28517,-1492,R&D,Africa,Marketing,Clothing,SMB,Credit Card,3%
TXN0906,17-06-2022,12694,20751,-8057,Sales,Africa,IT,Healthcare,B2B,Credit Card,24%
TXN0907,16-09-2023,19706,15622,4084,Marketing,Europe,Finance,Clothing,B2C,Cash,24%
TXN0908,10-10-2023,37816,6505,31311,Marketing,South America,Marketing,Electronics,SMB,Cash,2%
TXN0909,29-05-2022,25518,22184,3334,R&D,Asia-Pacific,Finance,Furniture,Enterprise,Credit Card,3%
TXN0910,24-10-2022,14938,18805,-3867,Sales,Europe,Finance,Healthcare,SMB,Credit Card,18%
TXN0911,12-09-2022,11997,17997,-6000,R&D,Africa,IT,Healthcare,SMB,Credit Card,11%
TXN0912,01-11-2022,29979,28898,1081,HR,Africa,Marketing,Software,B2B,PayPal,23%
TXN0913,27-07-2022,24925,17426,7499,R&D,North America,Sales,Electronics,SMB,Credit Card,14%
TXN0914,14-08-2022,48397,21829,26568,Marketing,Europe,IT,Healthcare,B2C,Bank Transfer,25%
TXN0915,02-03-2023,9308,7013,2295,HR,Africa,IT,Software,B2C,Cash,2%
TXN0916,22-09-2022,23150,19935,3215,Operations,Asia-Pacific,Marketing,Electronics,SMB,PayPal,25%
TXN0917,17-06-2023,44276,4198,40078,R&D,Africa,HR,Healthcare,Enterprise,Cash,19%
TXN0918,03-03-2022,29781,20781,9000,Operations,Europe,Marketing,Healthcare,Enterprise,Bank Transfer,28%
TXN0919,06-02-2023,5136,11761,-6625,R&D,Europe,Sales,Clothing,SMB,Credit Card,28%
TXN0920,13-02-2023,25981,25101,880,R&D,Africa,IT,Furniture,B2B,Credit Card,4%
TXN0921,19-04-2022,24947,21663,3284,R&D,South America,IT,Healthcare,B2C,Cash,4%
TXN0922,08-02-2022,20747,22482,-1735,Marketing,Asia-Pacific,Operations,Healthcare,B2C,PayPal,14%
TXN0923,20-06-2022,12410,24618,-12208,Marketing,North America,Operations,Healthcare,SMB,Bank Transfer,11%
TXN0924,29-01-2022,44970,20000,24970,Sales,North America,Sales,Healthcare,Enterprise,Cash,19%
TXN0925,31-01-2022,7675,19236,-11561,HR,North America,IT,Healthcare,B2C,Cash,6%
TXN0926,24-07-2022,28988,29132,-144,Sales,Africa,IT,Furniture,Enterprise,Cash,10%
TXN0927,29-05-2023,24714,26094,-1380,Marketing,North America,Operations,Healthcare,SMB,Cash,20%
TXN0928,21-07-2022,37781,10383,27398,Sales,Asia-Pacific,Marketing,Electronics,B2B,Bank Transfer,11%
TXN0929,10-12-2023,32687,24957,7730,HR,Africa,Sales,Healthcare,SMB,Bank Transfer,6%
TXN0930,20-09-2022,39701,17680,22021,Sales,South America,HR,Software,SMB,Credit Card,3%
TXN0931,16-10-2022,30225,17701,12524,HR,Africa,Marketing,Healthcare,B2B,Cash,6%
TXN0932,28-12-2023,35689,28905,6784,R&D,Europe,Sales,Electronics,B2B,Credit Card,14%
TXN0933,03-04-2022,47300,14634,32666,Marketing,Africa,IT,Clothing,SMB,Cash,10%
TXN0934,13-11-2023,40025,18063,21962,R&D,Europe,Operations,Software,SMB,Cash,1%
TXN0935,09-11-2022,7499,13309,-5810,Marketing,Asia-Pacific,Finance,Healthcare,SMB,Cash,15%
TXN0936,04-10-2023,36710,16909,19801,R&D,Europe,Finance,Healthcare,Enterprise,Bank Transfer,3%
TXN0937,09-04-2022,32041,20193,11848,R&D,South America,IT,Electronics,Enterprise,Cash,15%
TXN0938,16-07-2022,44081,4887,39194,HR,Asia-Pacific,IT,Clothing,Enterprise,PayPal,24%
TXN0939,13-08-2023,39944,7283,32661,Sales,Africa,Marketing,Electronics,B2C,Credit Card,25%
TXN0940,25-02-2023,11347,8570,2777,R&D,Africa,Marketing,Electronics,Enterprise,Cash,6%
TXN0941,30-11-2023,23839,17797,6042,Sales,North America,IT,Healthcare,B2B,PayPal,17%
TXN0942,16-09-2023,44054,26107,17947,Marketing,North America,HR,Clothing,B2C,Credit Card,27%
TXN0943,24-11-2022,41029,18227,22802,R&D,Asia-Pacific,Marketing,Clothing,B2C,Bank Transfer,28%
TXN0944,01-05-2023,17657,11444,6213,R&D,Africa,Operations,Healthcare,B2C,Cash,7%
TXN0945,28-04-2023,13348,11048,2300,Sales,North America,IT,Clothing,B2C,Cash,7%
TXN0946,10-05-2022,18277,8988,9289,Sales,North America,Marketing,Healthcare,Enterprise,Credit Card,27%
TXN0947,25-09-2023,36981,17470,19511,R&D,Africa,Marketing,Healthcare,SMB,Credit Card,0%
TXN0948,16-01-2023,20569,7054,13515,Operations,Africa,IT,Electronics,B2C,Bank Transfer,5%
TXN0949,07-08-2022,38684,25162,13522,R&D,North America,IT,Healthcare,B2C,Bank Transfer,5%
TXN0950,10-12-2022,7232,9799,-2567,Operations,North America,IT,Furniture,SMB,Cash,10%
TXN0951,09-09-2022,32341,19269,13072,Marketing,Europe,IT,Healthcare,B2B,Cash,6%
TXN0952,17-10-2023,38376,24093,14283,Marketing,Africa,Marketing,Healthcare,SMB,Credit Card,24%
TXN0953,20-03-2022,28552,26622,1930,R&D,Africa,Marketing,Healthcare,SMB,Cash,12%
TXN0954,20-01-2022,48666,26674,21992,Sales,North America,IT,Healthcare,SMB,Cash,29%
TXN0955,21-05-2023,17880,9804,8076,R&D,Africa,Marketing,Healthcare,B2B,Cash,28%
TXN0956,05-05-2022,16216,28484,-12268,Operations,South America,Sales,Electronics,B2C,Credit Card,14%
TXN0957,15-01-2022,34553,27995,6558,R&D,South America,Marketing,Healthcare,B2B,Credit Card,24%
TXN0958,28-12-2022,46268,8546,37722,R&D,South America,Finance,Healthcare,Enterprise,Bank Transfer,7%
TXN0959,06-06-2022,9389,24133,-14744,R&D,Europe,Sales,Furniture,B2C,Credit Card,21%
TXN0960,02-05-2022,14880,20552,-5672,R&D,South America,Marketing,Electronics,SMB,Bank Transfer,21%
TXN0961,06-12-2023,41638,18796,22842,R&D,Africa,Sales,Software,B2C,Credit Card,19%
TXN0962,30-10-2023,15163,29280,-14117,Operations,North America,IT,Electronics,B2C,Credit Card,25%
TXN0963,15-03-2023,42046,5456,36590,Operations,Africa,IT,Furniture,B2B,Cash,16%
TXN0964,10-07-2022,28862,10421,18441,Marketing,South America,IT,Software,B2C,Credit Card,24%
TXN0965,26-02-2023,12825,6121,6704,Sales,Europe,Sales,Healthcare,Enterprise,Credit Card,7%
TXN0966,30-07-2022,17016,15913,1103,Sales,Asia-Pacific,IT,Furniture,B2C,Credit Card,26%
TXN0967,19-04-2023,42200,25499,16701,R&D,Europe,Sales,Software,SMB,PayPal,1%
TXN0968,24-06-2023,14899,11542,3357,HR,North America,IT,Software,B2B,Bank Transfer,26%
TXN0969,24-12-2022,47252,8400,38852,Marketing,North America,Sales,Electronics,SMB,Credit Card,27%
TXN0970,08-02-2023,35447,7076,28371,Marketing,Africa,IT,Electronics,SMB,Cash,23%
TXN0971,17-11-2023,26267,4959,21308,Sales,Asia-Pacific,Finance,Clothing,B2B,Credit Card,5%
TXN0972,29-03-2022,38204,16743,21461,Operations,South America,Sales,Electronics,B2B,Cash,28%
TXN0973,17-03-2023,9459,7097,2362,R&D,North America,IT,Electronics,SMB,Credit Card,28%
TXN0974,04-12-2023,30207,15579,14628,R&D,North America,Marketing,Healthcare,B2C,Cash,12%
TXN0975,09-07-2022,43106,11681,31425,HR,North America,IT,Furniture,B2C,Credit Card,17%
TXN0976,31-07-2023,39497,17507,21990,R&D,North America,IT,Electronics,SMB,Bank Transfer,7%
TXN0977,05-01-2022,11754,25448,-13694,Operations,Africa,Finance,Healthcare,SMB,Credit Card,7%
TXN0978,20-09-2023,13786,19153,-5367,Sales,Africa,Marketing,Clothing,SMB,Credit Card,6%
TXN0979,21-12-2022,6340,6081,259,R&D,Africa,IT,Healthcare,B2C,Credit Card,11%
TXN0980,06-05-2022,45973,8727,37246,Operations,North America,IT,Electronics,SMB,Cash,23%
TXN0981,06-01-2022,39274,29048,10226,Operations,Africa,IT,Software,SMB,Cash,5%
TXN0982,17-07-2022,38051,16969,21082,R&D,Africa,Sales,Electronics,B2B,Bank Transfer,10%
TXN0983,30-07-2023,41504,25684,15820,Sales,North America,IT,Clothing,B2B,Credit Card,25%
TXN0984,10-01-2022,23276,6797,16479,Sales,North America,IT,Software,SMB,Credit Card,20%
TXN0985,25-05-2023,13756,20225,-6469,R&D,South America,HR,Furniture,B2B,Cash,13%
TXN0986,05-08-2022,45103,19470,25633,HR,South America,IT,Furniture,B2C,Bank Transfer,12%
TXN0987,01-04-2023,42278,26213,16065,Sales,Africa,Sales,Healthcare,Enterprise,Cash,5%
TXN0988,21-11-2022,20323,15024,5299,Marketing,South America,Marketing,Healthcare,SMB,Cash,0%
TXN0989,04-08-2023,18810,23600,-4790,Operations,Africa,HR,Healthcare,SMB,Credit Card,10%
TXN0990,06-01-2022,22839,29465,-6626,Marketing,South America,IT,Healthcare,SMB,Bank Transfer,4%
TXN0991,14-07-2022,23158,26265,-3107,Marketing,Africa,Marketing,Healthcare,SMB,Cash,26%
TXN0992,16-12-2023,34942,11004,23938,Operations,Africa,IT,Healthcare,B2B,Cash,12%
TXN0993,07-04-2022,49412,22265,27147,R&D,South America,Finance,Electronics,B2B,Cash,16%
TXN0994,09-03-2022,45138,11990,33148,Marketing,North America,Operations,Software,B2B,Credit Card,17%
TXN0995,27-08-2022,8819,12633,-3814,Marketing,North America,Finance,Healthcare,B2C,Cash,19%
TXN0996,21-03-2023,24394,22183,2211,Marketing,Africa,Sales,Healthcare,SMB,Cash,15%
TXN0997,04-08-2022,8434,22425,-13991,Sales,Africa,Sales,Healthcare,SMB,Credit Card,7%
TXN0998,03-07-2022,45672,18003,27669,Marketing,Africa,Finance,Clothing,B2C,PayPal,1%
TXN0999,26-12-2022,10585,15869,-5284,Marketing,Africa,Sales,Healthcare,SMB,Cash,7%
TXN1000,16-02-2023,17997,18640,-643,Sales,Africa,Sales,Electronics,B2B,Cash,27%
TXN1001,23-11-2023,38808,12019,26789,R&D,North America,IT,Healthcare,B2B,Credit Card,9%
TXN1002,29-04-2022,40017,13178,26839,Operations,Africa,IT,Software,SMB,Credit Card,25%
TXN1003,21-07-2022,5032,11967,-6935,Sales,North America,Finance,Healthcare,Enterprise,Bank Transfer,15%
TXN1004,06-05-2023,8703,4995,3708,Operations,Europe,IT,Healthcare,SMB,Cash,5%
TXN1005,09-02-2023,6618,29548,-22930,Operations,Asia-Pacific,HR,Electronics,B2C,PayPal,25%
TXN1006,27-08-2023,24752,15518,9234,R&D,Africa,HR,Furniture,SMB,Credit Card,11%
TXN1007,03-01-2023,45802,11780,34022,Operations,Asia-Pacific,Finance,Electronics,SMB,Cash,11%
TXN1008,07-11-2023,18189,11241,6948,Marketing,Asia-Pacific,Marketing,Software,B2C,PayPal,21%
TXN1009,04-02-2022,28946,24005,4941,Sales,Africa,IT,Clothing,B2B,PayPal,29%
TXN1010,06-08-2022,31838,20878,10960,R&D,Europe,IT,Healthcare,SMB,Cash,20%
TXN1011,29-12-2022,12735,12215,520,HR,Asia-Pacific,Marketing,Electronics,B2C,Cash,4%
TXN1012,23-02-2022,22723,23294,-571,Sales,North America,IT,Healthcare,SMB,Credit Card,11%
TXN1013,04-03-2022,24116,15063,9053,R&D,Africa,Operations,Healthcare,B2B,Bank Transfer,14%
TXN1014,01-10-2022,8518,20640,-12122,HR,Africa,IT,Healthcare,SMB,Cash,12%
TXN1015,21-06-2023,28129,12296,15833,R&D,South America,IT,Healthcare,Enterprise,Credit Card,7%
TXN1016,18-01-2023,46010,26632,19378,R&D,Africa,IT,Healthcare,B2C,PayPal,7%
TXN1017,06-05-2022,41365,18316,23049,R&D,Europe,IT,Software,Enterprise,Credit Card,4%
TXN1018,29-01-2022,44225,28803,15422,R&D,South America,IT,Healthcare,SMB,Cash,5%
TXN1019,10-12-2023,19136,4147,14989,R&D,Asia-Pacific,Sales,Healthcare,B2B,Credit Card,19%
TXN1020,09-03-2022,5134,13765,-8631,Sales,Asia-Pacific,IT,Software,B2B,Cash,6%
TXN1021,08-01-2023,22646,19479,3167,Marketing,North America,Operations,Software,SMB,Credit Card,24%
TXN1022,11-08-2023,35411,4649,30762,Marketing,Asia-Pacific,Operations,Healthcare,B2B,Cash,22%
TXN1023,01-07-2022,34688,29027,5661,R&D,Africa,Sales,Clothing,Enterprise,Credit Card,5%
TXN1024,26-10-2022,48241,6545,41696,R&D,Africa,Sales,Healthcare,B2B,Cash,16%
TXN1025,31-05-2022,36147,6503,29644,Sales,Africa,Sales,Clothing,SMB,Credit Card,25%
TXN1026,10-09-2022,6823,27926,-21103,Marketing,South America,HR,Furniture,SMB,Bank Transfer,29%
TXN1027,22-09-2022,25159,5573,19586,R&D,Asia-Pacific,IT,Clothing,Enterprise,Bank Transfer,26%
TXN1028,22-08-2022,20490,26784,-6294,Operations,Africa,IT,Electronics,SMB,Bank Transfer,20%
TXN1029,11-05-2022,46833,8668,38165,R&D,Africa,IT,Healthcare,Enterprise,Bank Transfer,16%
TXN1030,29-06-2023,29602,6237,23365,R&D,Africa,HR,Healthcare,SMB,Credit Card,11%
TXN1031,26-09-2022,6361,5599,762,HR,Asia-Pacific,Finance,Healthcare,SMB,Cash,14%
TXN1032,20-02-2022,21086,3268,17818,R&D,Africa,HR,Software,SMB,Cash,5%
TXN1033,23-12-2022,48508,10014,38494,R&D,North America,Finance,Software,SMB,Bank Transfer,10%
TXN1034,24-01-2022,33938,22068,11870,Sales,Africa,IT,Software,SMB,Cash,18%
TXN1035,31-01-2023,19482,29601,-10119,R&D,Africa,IT,Healthcare,B2B,Cash,19%
TXN1036,29-08-2023,5825,17958,-12133,Marketing,Africa,IT,Healthcare,B2B,Cash,0%
TXN1037,01-04-2023,48830,24702,24128,R&D,Africa,IT,Healthcare,SMB,Bank Transfer,0%
TXN1038,18-12-2023,6433,10968,-4535,R&D,Europe,Sales,Healthcare,Enterprise,Cash,22%
TXN1039,15-01-2023,15160,29125,-13965,R&D,North America,IT,Furniture,B2B,Credit Card,11%
TXN1040,16-08-2023,28026,5566,22460,R&D,Europe,IT,Healthcare,SMB,Bank Transfer,21%
TXN1041,08-09-2022,26397,14965,11432,R&D,Europe,IT,Healthcare,B2C,PayPal,0%
TXN1042,28-04-2023,22879,11059,11820,Sales,Asia-Pacific,HR,Electronics,Enterprise,Cash,11%
TXN1043,30-10-2023,6900,3106,3794,R&D,Africa,Sales,Furniture,SMB,Cash,3%
TXN1044,19-08-2022,15573,13078,2495,Sales,Africa,IT,Electronics,SMB,Credit Card,29%
TXN1045,20-04-2022,36053,14926,21127,Marketing,Africa,Operations,Software,B2B,Cash,9%
TXN1046,22-04-2022,33324,27365,5959,Sales,North America,IT,Software,Enterprise,Bank Transfer,13%
TXN1047,03-04-2022,29920,3557,26363,R&D,North America,IT,Clothing,B2C,Cash,8%
TXN1048,31-12-2023,27153,7181,19972,Sales,South America,IT,Furniture,SMB,Credit Card,7%
TXN1049,15-03-2022,47096,12040,35056,Marketing,Africa,Finance,Healthcare,B2B,Credit Card,13%
TXN1050,12-03-2022,37460,21527,15933,R&D,North America,Sales,Healthcare,SMB,Cash,19%
TXN1051,04-11-2023,7817,8452,-635,Sales,Africa,IT,Clothing,SMB,Credit Card,27%
TXN1052,15-02-2022,44079,13493,30586,R&D,Asia-Pacific,IT,Electronics,SMB,Cash,19%
TXN1053,05-09-2022,40524,6371,34153,Sales,Africa,Operations,Software,B2C,Cash,2%
TXN1054,08-09-2023,48560,12867,35693,Marketing,Africa,HR,Furniture,B2B,Cash,16%
TXN1055,28-10-2023,34914,21177,13737,Sales,North America,IT,Healthcare,B2C,Cash,13%
TXN1056,17-08-2023,43376,27985,15391,Sales,Asia-Pacific,IT,Healthcare,B2C,Bank Transfer,13%
TXN1057,10-01-2022,11140,10316,824,Sales,Asia-Pacific,Sales,Electronics,Enterprise,Cash,12%
TXN1058,22-04-2022,22214,5466,16748,Marketing,Africa,IT,Electronics,SMB,PayPal,10%
TXN1059,20-06-2023,43252,28366,14886,Marketing,Europe,Operations,Clothing,SMB,Cash,22%
TXN1060,15-03-2022,6861,19162,-12301,R&D,Africa,HR,Software,SMB,Cash,7%
TXN1061,21-12-2023,32272,26885,5387,R&D,North America,Operations,Software,SMB,Cash,11%
TXN1062,16-11-2022,37345,15989,21356,R&D,North America,Sales,Healthcare,B2C,Credit Card,28%
TXN1063,11-01-2023,47744,9993,37751,Sales,North America,Sales,Furniture,SMB,PayPal,17%
TXN1064,08-06-2023,22776,15466,7310,Sales,Africa,IT,Electronics,SMB,Cash,27%
TXN1065,30-09-2023,15728,5559,10169,R&D,Europe,IT,Clothing,SMB,Credit Card,25%
TXN1066,20-04-2022,10146,10000,146,Marketing,Asia-Pacific,IT,Healthcare,B2C,Credit Card,12%
TXN1067,09-11-2023,43814,8419,35395,Sales,North America,Marketing,Healthcare,B2C,Bank Transfer,21%
TXN1068,02-07-2022,5671,15542,-9871,R&D,Africa,Sales,Clothing,B2C,Cash,29%
TXN1069,06-03-2023,38206,21118,17088,Marketing,South America,IT,Healthcare,SMB,Credit Card,3%
TXN1070,02-01-2023,26689,13554,13135,R&D,Asia-Pacific,IT,Electronics,SMB,PayPal,6%
TXN1071,04-06-2022,33192,20626,12566,R&D,North America,IT,Healthcare,SMB,Cash,19%
